SLOT,Player,matched_player_name,Team,Week,match_status,ps_player_id,ps_player_name,ps_player_display_name,ps_position,ps_position_group,ps_headshot_url,ps_season,ps_week,ps_season_type,ps_game_id,ps_team,ps_opponent_team,ps_completions,ps_attempts,ps_passing_yards,ps_passing_tds,ps_passing_interceptions,ps_sacks_suffered,ps_sack_yards_lost,ps_sack_fumbles,ps_sack_fumbles_lost,ps_passing_air_yards,ps_passing_yards_after_catch,ps_passing_first_downs,ps_passing_epa,ps_passing_cpoe,ps_passing_2pt_conversions,ps_pacr,ps_carries,ps_rushing_yards,ps_rushing_tds,ps_rushing_fumbles,ps_rushing_fumbles_lost,ps_rushing_first_downs,ps_rushing_epa,ps_rushing_2pt_conversions,ps_receptions,ps_targets,ps_receiving_yards,ps_receiving_tds,ps_receiving_fumbles,ps_receiving_fumbles_lost,ps_receiving_air_yards,ps_receiving_yards_after_catch,ps_receiving_first_downs,ps_receiving_epa,ps_receiving_2pt_conversions,ps_racr,ps_target_share,ps_air_yards_share,ps_wopr,ps_special_teams_tds,ps_def_tackles_solo,ps_def_tackles_with_assist,ps_def_tackle_assists,ps_def_tackles_for_loss,ps_def_tackles_for_loss_yards,ps_def_fumbles_forced,ps_def_sacks,ps_def_sack_yards,ps_def_qb_hits,ps_def_interceptions,ps_def_interception_yards,ps_def_pass_defended,ps_def_tds,ps_def_fumbles,ps_def_safeties,ps_misc_yards,ps_fumble_recovery_own,ps_fumble_recovery_yards_own,ps_fumble_recovery_opp,ps_fumble_recovery_yards_opp,ps_fumble_recovery_tds,ps_penalties,ps_penalty_yards,ps_punt_returns,ps_punt_return_yards,ps_kickoff_returns,ps_kickoff_return_yards,ps_fg_made,ps_fg_att,ps_fg_missed,ps_fg_blocked,ps_fg_long,ps_fg_pct,ps_fg_made_0_19,ps_fg_made_20_29,ps_fg_made_30_39,ps_fg_made_40_49,ps_fg_made_50_59,ps_fg_made_60_,ps_fg_missed_0_19,ps_fg_missed_20_29,ps_fg_missed_30_39,ps_fg_missed_40_49,ps_fg_missed_50_59,ps_fg_missed_60_,ps_fg_made_list,ps_fg_missed_list,ps_fg_blocked_list,ps_fg_made_distance,ps_fg_missed_distance,ps_fg_blocked_distance,ps_pat_made,ps_pat_att,ps_pat_missed,ps_pat_blocked,ps_pat_pct,ps_gwfg_made,ps_gwfg_att,ps_gwfg_missed,ps_gwfg_blocked,ps_gwfg_distance,ps_fantasy_points,ps_fantasy_points_ppr,ps_rb_first_downs,ps_rush_10plus,dst_game_id,dst_team,dst_opponent_team,dst_fantasy_pts,dst_def_sacks,dst_def_interceptions,dst_fumble_recovery_opp,dst_def_tds,dst_def_safeties,dst_def_fumbles_forced,dst_def_qb_hits,dst_def_tackles_for_loss,dst_points_allowed
WR,Tetairoa McMillan,Tetairoa McMillan,MACK,13,matched,00-0040124,T.McMillan,Tetairoa McMillan,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hokqp6gl5xujtlqwecg8",2025,13,REG,2025_13_LA_CAR,CAR,LA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,2,43,1,0,0,46,20,1,5.709276195848361,0,0.9347826086956522,0.1,0.2967741935483871,0.35774193548387095,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,10.3,11.3,0,0,,,,,,,,,,,,,
WR,Michael Pittman Jr.,Michael Pittman,MACK,13,matched,00-0036252,M.Pittman,Michael Pittman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z78xpye9hing1e7wke8b",2025,13,REG,2025_13_HOU_IND,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,4,13,0,0,0,46,1,1,-3.449608326773159,0,0.2826086956521739,0.16,0.23232323232323232,0.4026262626262626,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.3,2.3,0,0,,,,,,,,,,,,,
TE,George Kittle,George Kittle,MACK,13,matched,00-0033288,G.Kittle,George Kittle,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztz3xqjaqgok9m4nylgs",2025,13,REG,2025_13_SF_CLE,SF,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,5,67,0,0,0,63,7,3,2.440722067593076,0,1.0634920634920635,0.21739130434782608,0.23684210526315788,0.4918764302059496,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.7,10.7,0,0,,,,,,,,,,,,,
FLEX,Courtland Sutton,Courtland Sutton,MACK,13,matched,00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r2sr6cbma4c7wc3isejj",2025,13,REG,2025_13_DEN_WAS,DEN,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,6,62,1,0,0,63,9,3,6.398813432024326,0,0.9841269841269841,0.13953488372093023,0.3333333333333333,0.44263565891472867,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,12.2,17.2,0,0,,,,,,,,,,,,,
D/ST,Rams,LA Defense,MACK,13,dst_matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025_13_LA_CAR,LA,CAR,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,31.0
K,Chase McLaughlin,Chase McLaughlin,MACK,13,matched,00-0035358,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwefhtevyn2qxauchan5",2025,13,REG,2025_13_ARI_TB,TB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,57,1.0,0,1,0,0,1,0,0,0,0,0,0,0,25;57,,,82,0,0,2,2,0,0,1.0,0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,
Bench,Jordan Addison,Jordan Addison,MACK,13,matched,00-0038994,J.Addison,Jordan Addison,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2ey8g5memyqvxc52uzy",2025,13,REG,2025_13_MIN_SEA,MIN,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,10,36,0,0,0,110,6,2,-2.111166398914065,0,0.32727272727272727,0.3448275862068966,0.6586826347305389,0.9783192236217221,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.6,8.6,0,0,,,,,,,,,,,,,
Bench,Daniel Jones,Daniel Jones,MACK,13,matched,00-0035710,D.Jones,Daniel Jones,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nhuiypfjzpkisxllinyv",2025,13,REG,2025_13_HOU_IND,IND,HOU,14,27,201,2,0,1,-6,0,0,198,58,9,0.6210259530715807,-8.84944748878479,0,1.0151515151515151,1,1,0,1,0,1,-0.6375139974988997,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,16.14,16.14,0,0,,,,,,,,,,,,,
Bench,Woody Marks,Woody Marks,MACK,13,matched,00-0040583,W.Marks,Woody Marks,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pwvxisrnjitkkghkfcn3",2025,13,REG,2025_13_HOU_IND,HOU,IND,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,19,64,0,1,0,3,-2.048499956377782,0,1,1,3,0,0,0,-3,6,0,-0.37760957737918943,0,-1.0,0.03125,-0.007653061224489796,0.04151785714285714,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.7,7.7,4,1,,,,,,,,,,,,,
Bench,Harold Fannin Jr.,Harold Fannin Jr.,MACK,13,matched,00-0040663,H.Fannin,Harold Fannin Jr.,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fxublmpnxx9uggsddwik",2025,13,REG,2025_13_SF_CLE,CLE,SF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,1,1,1,-3.64010055270046,0,3,5,43,1,0,0,26,19,1,1.6027710916823708,0,1.6538461538461537,0.21739130434782608,0.15028901734104047,0.43128926866046746,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.3,11.3,0,0,,,,,,,,,,,,,
Bench,Brock Purdy,Brock Purdy,MACK,13,matched,00-0037834,B.Purdy,Brock Purdy,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xykdxnvxpf9pobxvkjfj",2025,13,REG,2025_13_SF_CLE,SF,CLE,16,29,168,1,0,1,-7,0,0,252,44,11,3.4148892117576763,9.485659262408381,0,0.6666666666666666,2,4,1,0,0,1,1.030466253461782,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.119999999999997,17.119999999999997,0,0,,,,,,,,,,,,,
Bench,Alec Pierce,Alec Pierce,MACK,13,matched,00-0037664,A.Pierce,Alec Pierce,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zeghrjc8rir3r3zi6det",2025,13,REG,2025_13_HOU_IND,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,4,5,78,1,0,0,97,7,4,6.52673974877689,0,0.8041237113402062,0.2,0.4898989898989899,0.6429292929292929,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,13.8,17.8,0,0,,,,,,,,,,,,,
Bench,Jayden Higgins,Jayden Higgins,MACK,13,matched,00-0040130,J.Higgins,Jayden Higgins,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrdw1u4onrmfuuluuipk",2025,13,REG,2025_13_HOU_IND,HOU,IND,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,5,5,65,0,0,0,47,18,4,5.915932305157185,0,1.3829787234042554,0.15625,0.11989795918367346,0.3183035714285714,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.5,11.5,0,0,,,,,,,,,,,,,
QB,Daniel Jones,Daniel Jones,MACK,14,matched,00-0035710,D.Jones,Daniel Jones,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nhuiypfjzpkisxllinyv",2025,14,REG,2025_14_IND_JAX,IND,JAX,5,7,60,0,1,0,0,0,0,61,23,4,-1.2487673769355752,5.6695137705121725,0,0.9836065573770492,1,4,0,0,0,0,-0.10666406445670873,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.7999999999999999,0.7999999999999999,0,0,,,,,,,,,,,,,
RB,Jahmyr Gibbs,Jahmyr Gibbs,MACK,14,matched,00-0039139,J.Gibbs,Jahmyr Gibbs,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hjxk3judytgsxkqiilre",2025,14,REG,2025_14_DAL_DET,DET,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,12,43,3,0,0,4,1.3510171336238272,0,7,7,77,0,0,0,14,63,3,4.37565017020097,0,5.5,0.22580645161290322,0.0611353711790393,0.3815044372446823,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,30.0,37.0,4,3,,,,,,,,,,,,,
RB,Jonathan Taylor,Jonathan Taylor,MACK,14,matched,00-0036223,J.Taylor,Jonathan Taylor,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uwmnrhwtwug0wrgkomjk",2025,14,REG,2025_14_IND_JAX,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,21,74,1,1,1,3,-8.621347674081335,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.4,11.4,3,1,,,,,,,,,,,,,
WR,Michael Pittman Jr.,Michael Pittman,MACK,14,matched,00-0036252,M.Pittman,Michael Pittman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z78xpye9hing1e7wke8b",2025,14,REG,2025_14_IND_JAX,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,9,12,79,0,0,0,75,32,5,-4.702602532742562,0,1.0533333333333332,0.3333333333333333,0.3232758620689655,0.7262931034482758,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,7.9,16.9,0,0,,,,,,,,,,,,,
WR,Courtland Sutton,Courtland Sutton,MACK,14,matched,00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r2sr6cbma4c7wc3isejj",2025,14,REG,2025_14_DEN_LV,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,10,62,0,0,0,105,9,4,1.5292891126947552,0,0.5904761904761905,0.2777777777777778,0.4861111111111111,0.7569444444444444,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.2,12.2,0,0,,,,,,,,,,,,,
TE,Brenton Strange,Brenton Strange,MACK,14,matched,00-0038935,B.Strange,Brenton Strange,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yabpcvadjlrkxzducv7k",2025,14,REG,2025_14_IND_JAX,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,6,27,0,0,0,39,18,1,-0.8347101796534844,0,0.6923076923076923,0.1935483870967742,0.11711711711711711,0.37230456262714323,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.7,5.7,0,0,,,,,,,,,,,,,
FLEX,Jayden Higgins,Jayden Higgins,MACK,14,matched,00-0040130,J.Higgins,Jayden Higgins,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrdw1u4onrmfuuluuipk",2025,14,REG,2025_14_HOU_KC,HOU,KC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,5,34,0,0,0,72,7,2,2.955122971034143,0,0.4722222222222222,0.18518518518518517,0.2360655737704918,0.44302367941712206,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,3.4000000000000004,6.4,0,0,,,,,,,,,,,,,
D/ST,Rams,LA Defense,MACK,14,dst_matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025_14_LA_ARI,LA,ARI,6.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,17.0
K,Chase McLaughlin,Chase McLaughlin,MACK,14,matched,00-0035358,C.McLaughlin,Chase McLaughlin,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwefhtevyn2qxauchan5",2025,14,REG,2025_14_NO_TB,TB,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,41,1.0,0,0,1,1,0,0,0,0,0,0,0,0,41;37,,,78,0,0,2,2,0,0,1.0,0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,
